x,y,det_0,det_1,det_2,det_3,det_4,det_5,RD_1_4,RD_2_5,RD_0_3
3.06122,9.18367,6e-05,0.0005675,0.0001925,9.5e-05,7.25e-05,7e-05,1.546874999995166,0.9333333333262224,-0.4516129032199792
3.06122,11.2245,0.0026525,0.434915,0.0295575,0.01064,0.0088825,0.0064575,1.9199409640658096,1.282798833819171,-1.2018055294337104
3.06122,13.2653,0.000735,0.497478,0.021745,0.0038625,0.0037625,0.002095,1.969974493282159,1.6484899328857678,-1.3605220228379074
3.06122,15.3061,0.0003375,0.51736,0.0202425,0.001345,0.0017225,0.0005625,1.9867265800715612,1.891852919970979,-1.1976225854369125
3.06122,17.3469,0.0001375,0.519957,0.019795,0.0003825,0.0007175,0.0003975,1.9944879190357812,1.9212578927817836,-0.9423076923040681
3.06122,19.3878,5e-05,0.51599,0.019645,6.5e-05,0.0002875,0.000155,1.9977725157497586,1.9686868686866703,-0.2608695652128543
3.06122,21.4286,2.75e-05,0.498375,0.0217525,3.25e-05,9.75e-05,5.5e-05,1.9992176097979248,1.9899117276164633,-0.166666666661111
3.06122,23.4694,1.75e-05,0.428627,0.0294825,1.75e-05,7e-05,2.25e-05,1.9993468580372522,1.996949669547399,0.0
3.06122,25.5102,3e-05,0.00047,0.00023,2.5e-05,4.5e-05,2e-05,1.6504854368867943,1.6799999999865602,0.18181818181157022
3.06122,27.551,3.25e-05,0.000395,0.0001475,7.5e-06,1.75e-05,3e-05,1.8303030302941563,1.3239436619569134,1.2499999999375
3.06122,29.5918,1.75e-05,0.0002225,0.0001125,6e-05,2.25e-05,2.5e-05,1.632653061211162,1.2727272727087602,-1.0967741935200832
3.06122,31.6327,3.5e-05,0.0001675,0.0001325,1.75e-05,2.5e-05,1.25e-05,1.4805194805040982,1.6551724137702732,0.6666666666412698
3.06122,33.6735,3.5e-05,0.0001125,0.0001125,1.25e-05,1.5e-05,3e-05,1.5294117646818914,1.157894736825854,0.9473684210127423
3.06122,35.7143,1.5e-05,0.0001425,0.0001675,3.5e-05,1e-05,2.25e-05,1.7377049180099973,1.5263157894576176,-0.799999999968
3.06122,37.7551,1e-05,0.0001225,7e-05,5e-06,2.5e-06,1.5e-05,1.9199999999692798,1.2941176470283737,0.6666666665777777
3.06122,39.7959,2.75e-05,0.0001275,7.5e-05,3e-05,1e-05,2.75e-05,1.7090909090660495,0.9268292682745982,-0.08695652173610585
3.06122,41.8367,1.75e-05,7.5e-05,6.25e-05,1.5e-05,2.5e-06,2.25e-05,1.8709677418872004,0.9411764705660898,0.1538461538366863
3.06122,43.8776,2.5e-06,9e-05,6e-05,5.25e-05,1.5e-05,1.25e-05,1.4285714285442177,1.3103448275500595,-1.8181818181157026
3.06122,45.9184,2.25e-05,7.25e-05,8e-05,1.25e-05,7.5e-06,2e-05,1.6249999999593747,1.199999999976,0.5714285713959183
3.06122,47.9592,3.5e-05,0.00011,3.5e-05,1.5e-05,7.5e-06,1.5e-05,1.744680851034133,0.799999999968,0.799999999968
3.06122,50.0,5e-06,6e-05,6.5e-05,1.5e-05,0.0,7.5e-06,1.9999999999333333,1.5862068965079665,-0.9999999998999998
5.10204,-50.0,3e-05,1e-05,1.25e-05,1.5e-05,5.25e-05,7.5e-05,-1.35999999995648,-1.4285714285387752,0.666666666637037
5.10204,-47.9592,1.5e-05,7.5e-06,1.25e-05,1.25e-05,6.25e-05,3.5e-05,-1.5714285713836733,-0.9473684210127423,0.18181818180495865
5.10204,-45.9184,2.5e-06,2.25e-05,7.5e-06,7.5e-06,9.5e-05,6.5e-05,-1.2340425531704842,-1.5862068965079665,-0.9999999997999998
5.10204,-43.8776,2.5e-05,1e-05,1.25e-05,7.5e-06,6.75e-05,8.25e-05,-1.4838709677036421,-1.4736842104952907,1.0769230768568048
5.10204,-41.8367,1e-05,2.5e-06,1.5e-05,2.25e-05,8e-05,0.000105,-1.878787878742332,-1.499999999975,-0.7692307691834319
5.10204,-39.7959,2.75e-05,2.75e-05,2.25e-05,7.5e-06,7.5e-05,0.0001125,-0.9268292682745982,-1.3333333333135802,1.1428571427918366
5.10204,-37.7551,2.75e-05,1.25e-05,0.0,7.5e-06,7.5e-05,0.000115,-1.4285714285387752,-1.9999999999652174,1.1428571427918366
5.10204,-35.7143,2.25e-05,2.5e-05,5e-06,1.5e-05,0.0001125,0.0001425,-1.2727272727087602,-1.8644067796357364,0.3999999999786667
5.10204,-33.6735,2.5e-05,1.25e-05,1.75e-05,2e-05,0.0001075,0.0001225,-1.5833333333069441,-1.4999999999785716,0.22222222221234564
5.10204,-31.6327,1.25e-05,1.5e-05,1.5e-05,2.5e-05,0.000105,0.0001625,-1.499999999975,-1.6619718309671887,-0.6666666666311111
5.10204,-29.5918,2e-05,1e-05,2.25e-05,2.5e-05,9.5e-05,0.0002275,-1.6190476190167802,-1.6399999999868802,-0.22222222221234564
5.10204,-27.551,1.25e-05,3.75e-05,2.25e-05,5.5e-05,0.00014,0.0004825,-1.1549295774517756,-1.8217821782106067,-1.259259259221948
5.10204,-25.5102,0.0,5e-06,1.5e-05,2.25e-05,0.014105,0.399415,-1.9985825655560598,-1.9998497859449618,-1.9999999998222222
5.10204,-23.4694,3e-05,2.5e-06,3.5e-05,2.5e-05,0.0072925,0.502475,-1.9986291980803295,-1.9997213985791247,0.18181818181157022
5.10204,-21.4286,6e-05,3.5e-05,7e-05,1.75e-05,0.0062475,0.527595,-1.977715877436696,-1.9994693602948763,1.0967741935200832
5.10204,-19.3878,5.5e-05,5.5e-05,0.00019,0.0001175,0.0058,0.538207,-1.962425277539893,-1.9985884022384892,-0.7246376811510188
5.10204,-17.3469,0.0001725,0.000205,0.0002975,0.0003075,0.0060175,0.53963,-1.8682201687418662,-1.9977960003889341,-0.5624999999976563
5.10204,-15.3061,0.0003075,0.0004175,0.0007275,0.00072,0.00612,0.537033,-1.7445506692155273,-1.9945886691194241,-0.8029197080276343
5.10204,-13.2653,0.00086,0.001125,0.0018325,0.001725,0.00619,0.531185,-1.3848257006147957,-1.9862481063004422,-0.6692456479685344
5.10204,-11.2245,0.0024525,0.0033125,0.0042275,0.0044075,0.00798,0.502885,-0.8266548594198226,-1.9666543419852518,-0.5699708454808834
5.10204,-9.18367,0.01208,0.011685,0.01112,0.0121375,0.013735,0.40432,-0.1612903225806326,-1.8929327941459564,-0.004748632187467369
5.10204,-7.14286,0.000155,6.75e-05,7e-05,0.000105,0.000135,0.00031,-0.6666666666600823,-1.263157894730194,0.384615384612426
5.10204,-5.10204,0.00018,8.25e-05,6.5e-05,7e-05,0.0001525,0.00028,-0.5957446808459936,-1.2463768115869776,0.8799999999929602
5.10204,-3.06122,0.0001775,0.000135,0.0001,0.0001075,0.0001175,0.00019,0.13861386138504073,-0.6206896551681332,0.4912280701719915
5.10204,-1.02041,0.0002125,9.25e-05,9.75e-05,7e-05,0.00011,0.000155,-0.1728395061711325,-0.455445544550848,1.0088495575149816
5.10204,1.02041,0.0001575,0.00012,0.0001175,0.0001025,0.0001325,0.0001525,-0.09900990098931471,-0.25925925925733884,0.4230769230736687
5.10204,3.06122,0.000145,0.0001475,8.5e-05,0.0001075,8e-05,0.0001325,0.5934065934013767,-0.4367816091913858,0.29702970296794434
5.10204,5.10204,0.0001475,0.00025,0.000155,7.75e-05,8.75e-05,0.00012,0.9629629629572565,0.2545454545436033,0.6222222222166914
5.10204,7.14286,0.000175,0.00047,0.0001775,8.5e-05,5.75e-05,6e-05,1.5639810426480987,0.989473684202194,0.6923076923023668
5.10204,9.18367,0.0116325,0.406303,0.013615,0.0117425,0.011515,0.0121075,1.8897606134728429,0.11721255709980623,-0.009411764705881462
5.10204,11.2245,0.002645,0.502282,0.00778,0.0043175,0.004395,0.0033675,1.9653033392082058,0.7916573222694251,-0.48043087971260884
5.10204,13.2653,0.000865,0.527088,0.006355,0.00177,0.001735,0.0010625,1.9868765163391076,1.4270306707107712,-0.6869070208723439
5.10204,15.3061,0.000375,0.534863,0.005785,0.0007525,0.0007475,0.000425,1.9944175851668255,1.7262479871169962,-0.6696230598657745
5.10204,17.3469,0.0001525,0.538925,0.00592,0.0003175,0.0003025,0.0001275,1.9977560491629156,1.91566763125195,-0.7021276595714804
5.10204,19.3878,5.25e-05,0.53773,0.0057525,6.5e-05,0.0001875,9.25e-05,1.9986057341506756,1.9366980325057532,-0.21276595744318683
5.10204,21.4286,3.25e-05,0.529785,0.0063975,3.25e-05,7.25e-05,3e-05,1.9994526830326944,1.9813302217030009,0.0
5.10204,23.4694,2.25e-05,0.502117,0.0077675,1.75e-05,2.5e-05,1.75e-05,1.999800853145118,1.9910083493893407,0.24999999998750017
5.10204,25.5102,1e-05,0.398058,0.014195,4e-05,2.5e-05,7.5e-06,1.9997487961053249,1.9978876958279177,-1.1999999999520001
5.10204,27.551,3.25e-05,0.0004675,0.0001625,4.25e-05,3.25e-05,2.25e-05,1.7399999999930398,1.5135135134971511,-0.2666666666595557
5.10204,29.5918,2.25e-05,0.0002775,0.000115,5e-05,2.5e-05,2.25e-05,1.6694214875922684,1.3454545454349751,-0.758620689634245
5.10204,31.6327,2.5e-05,0.0001975,0.000165,3.5e-05,3e-05,2.5e-05,1.4725274725145272,1.473684210510803,-0.3333333333222221
5.10204,33.6735,3.25e-05,0.0002025,9.25e-05,5e-06,2e-05,3e-05,1.6404494381875017,1.0204081632486464,1.4666666665884445
5.10204,35.7143,1.5e-05,0.000125,0.0001225,5e-06,1.75e-05,1.5e-05,1.508771929803386,1.5636363636136197,0.9999999998999998
5.10204,37.7551,1.75e-05,0.0001325,8.25e-05,1.5e-05,2.5e-05,1e-05,1.3650793650620305,1.5675675675336742,0.1538461538366863
5.10204,39.7959,1.25e-05,9.5e-05,7e-05,1e-05,1e-05,1.5e-05,1.6190476190167802,1.2941176470283737,0.2222222222024691
5.10204,41.8367,7.5e-06,0.0001,8.25e-05,1.25e-05,1.5e-05,3.25e-05,1.4782608695395085,0.8695652173761815,-0.49999999995
5.10204,43.8776,1.75e-05,8.75e-05,5e-05,3e-05,5e-06,7.5e-06,1.7837837837452155,1.4782608695137998,-0.5263157894515236
5.10204,45.9184,2e-05,4e-05,6.75e-05,1.5e-05,2.5e-06,2.5e-06,1.7647058822698962,1.8571428570897957,0.2857142856979592
5.10204,47.9592,1.5e-05,4.5e-05,6e-05,5e-06,3e-05,2e-05,0.39999999998933333,0.9999999999749998,0.9999999998999998
5.10204,50.0,1e-05,4.75e-05,6.5e-05,7.5e-06,2.25e-05,7.5e-06,0.7142857142653061,1.5862068965079665,0.2857142856816327
7.14286,-50.0,7.5e-06,7.5e-06,1.5e-05,1e-05,3e-05,5.5e-05,-1.199999999936,-1.1428571428244898,-0.2857142856816327
7.14286,-47.9592,2.25e-05,5e-06,2e-05,1e-05,5.5e-05,9.75e-05,-1.6666666666111112,-1.3191489361477593,0.7692307691834319
7.14286,-45.9184,1.5e-05,1.5e-05,4e-05,1.5e-05,7.5e-05,9.25e-05,-1.3333333333037036,-0.7924528301767176,0.0
7.14286,-43.8776,7.5e-06,1e-05,2.25e-05,7.5e-06,5.25e-05,5.75e-05,-1.35999999995648,-0.8749999999781248,0.0
7.14286,-41.8367,2.75e-05,3.5e-05,1.25e-05,1.5e-05,0.0001,9.5e-05,-0.962962962948697,-1.5348837209016764,0.5882352940899653
7.14286,-39.7959,1.5e-05,2.5e-05,5e-06,7.5e-06,8.25e-05,0.0001675,-1.0697674418405625,-1.8840579709926484,0.6666666666074074
7.14286,-37.7551,3.5e-05,7.5e-06,3e-05,1.25e-05,8e-05,0.0001075,-1.6571428571049793,-1.1272727272563305,0.9473684210127423
7.14286,-35.7143,2.25e-05,1.5e-05,3.25e-05,2.5e-05,4.75e-05,0.000145,-1.03999999996672,-1.267605633788534,-0.10526315789030469
7.14286,-33.6735,1.75e-05,3e-05,2.5e-05,2.5e-05,8e-05,0.000125,-0.9090909090743803,-1.3333333333155555,-0.3529411764539793
7.14286,-31.6327,2.25e-05,3e-05,3.75e-05,1e-05,6.5e-05,0.000255,-0.7368421052476454,-1.4871794871693187,0.7692307691834319
7.14286,-29.5918,2.25e-05,2.5e-05,7.5e-06,5e-06,0.000115,0.0003075,-1.2857142856959183,-1.904761904749811,1.2727272726347107
7.14286,-27.551,4.75e-05,1.5e-05,1.5e-05,4e-05,9.75e-05,0.000615,-1.4666666666405925,-1.9047619047558575,0.171428571424653
7.14286,-25.5102,2e-05,7.5e-06,1.5e-05,5e-06,0.00352,0.470052,-1.9914953933369288,-1.9998723586212095,1.199999999904
7.14286,-23.4694,1.25e-05,1.5e-05,2.25e-05,7.5e-06,0.0024225,0.524955,-1.9753846153829948,-1.9998285640813098,0.49999999995
7.14286,-21.4286,4.5e-05,1.75e-05,2.25e-05,2.75e-05,0.0020175,0.53751,-1.9656019656000334,-1.9998325682633067,0.48275862067633774
7.14286,-19.3878,0.0001,4.75e-05,6.25e-05,4.75e-05,0.0018275,0.543907,-1.8986666666646415,-1.9995404154093128,0.7118644067700086
7.14286,-17.3469,0.0001975,0.0001025,0.0002075,0.00017,0.0019475,0.545602,-1.7999999999982437,-1.9984793229139395,0.14965986394476372
7.14286,-15.3061,0.00048,0.000255,0.0004,0.0003525,0.0016175,0.54303,-1.455273698262798,-1.9970557385495762,0.30630630630557043
7.14286,-13.2653,0.00132,0.00075,0.0009675,0.000825,0.00222,0.541065,-0.9898989898983233,-1.9928602067219143,0.46153846153803113
7.14286,-11.2245,0.0038,0.00229,0.0024875,0.0019875,0.0022075,0.52464,0.03668704836018385,-1.9811241113392797,0.6263498920084228
7.14286,-9.18367,0.0130575,0.0073725,0.0069625,0.0051475,0.00338,0.47457,0.7426179958147885,-1.94216382071822,0.8689920351550818
7.14286,-7.14286,0.0002475,0.0001075,8.25e-05,6e-05,9.75e-05,0.000655,0.09756097560880428,-1.5525423728771455,1.2195121951140195
7.14286,-5.10204,0.0003,0.000125,0.0001,7.5e-05,0.00012,0.0003075,0.04081632653027905,-1.018404907970462,1.1999999999936002
7.14286,-3.06122,0.0002675,0.0001125,9e-05,9.5e-05,8.75e-05,0.0001825,0.2499999999975,-0.6788990825638245,0.9517241379257837
7.14286,-1.02041,0.000315,0.00016,0.0001075,7.5e-05,0.0001025,0.00016,0.4380952380919003,-0.3925233644830467,1.2307692307629194
7.14286,1.02041,0.0003575,0.00019,0.00015,0.0001275,6.5e-05,0.0001725,0.9803921568550558,-0.13953488372006495,0.9484536082435115
7.14286,3.06122,0.000195,0.0002,7.25e-05,6.75e-05,0.000115,0.0001175,0.5396825396791132,-0.4736842105213296,0.9714285714211703
7.14286,5.10204,0.000305,0.0003525,0.0001325,6.5e-05,7.5e-05,0.000105,1.2982456140290144,0.23157894736647083,1.297297297290285
7.14286,7.14286,0.0002225,0.000605,0.00017,8.25e-05,0.0001225,0.0001025,1.3264604810960097,0.49541284403306135,0.9180327868792261
7.14286,9.18367,0.0127625,0.473313,0.00337,0.005525,0.0069125,0.00735,1.9424228825832783,-0.7425373134326971,0.7915242652083893
7.14286,11.2245,0.0038525,0.523903,0.002295,0.00183,0.0023325,0.00235,1.9822702953335458,-0.023681377825608717,0.7118345798501674
7.14286,13.2653,0.0014325,0.538188,0.0019825,0.0008575,0.0009925,0.0008625,1.9926369740745375,0.7873462214405712,0.5021834061130985
7.14286,15.3061,0.000495,0.544042,0.001955,0.0003275,0.0004525,0.0003525,1.9966758158254971,1.3889490790887202,0.40729483282575735
7.14286,17.3469,0.0001675,0.544713,0.0018875,0.000125,0.0001825,0.0001275,1.9986602935792204,1.7468982630255612,0.29059829059630365
7.14286,19.3878,0.00011,0.543427,0.0019725,8.25e-05,9.25e-05,4.25e-05,1.9993192516551768,1.9156327543405303,0.2857142857113173
7.14286,21.4286,5.75e-05,0.541197,0.0019425,2.25e-05,4.5e-05,7.5e-06,1.9996674315740393,1.9846153846133494,0.8749999999781248
7.14286,23.4694,3e-05,0.524955,0.0023075,1.75e-05,3e-05,2e-05,1.9997714220406224,1.965628356604111,0.5263157894515236
7.14286,25.5102,2.5e-06,0.469925,0.0033675,2.5e-05,1.75e-05,1.25e-05,1.9998510456066347,1.9852071005905414,-1.636363636244628
7.14286,27.551,2.5e-05,0.0004675,0.0001225,5e-06,2.5e-05,7.5e-06,1.7969543147135147,1.7692307692035503,1.3333333332444446
7.14286,29.5918,3.5e-05,0.0002725,9.5e-05,2.25e-05,2.5e-05,2.25e-05,1.6638655462073018,1.2340425531704842,0.43478260868052915
7.14286,31.6327,2.75e-05,0.000185,0.0001025,5e-06,3.5e-05,2.5e-05,1.3636363636239672,1.2156862744907342,1.3846153845301774
7.14286,33.6735,2.75e-05,0.0001225,0.0001175,7.5e-06,1.25e-05,1.75e-05,1.6296296296054869,1.4814814814595334,1.1428571427918366
7.14286,35.7143,5e-06,0.00013,8.25e-05,1.75e-05,3e-05,2.5e-05,1.249999999984375,1.0697674418405625,-1.1111111110123457
7.14286,37.7551,1.5e-05,0.0001125,0.000105,1e-05,1e-05,1.75e-05,1.6734693877277802,1.4285714285481053,0.39999999996799995
7.14286,39.7959,2.5e-05,0.0001225,7.75e-05,1.5e-05,2.5e-05,2.25e-05,1.3220338982871587,1.099999999978,0.499999999975
7.14286,41.8367,1.25e-05,0.0001125,5.75e-05,7.5e-06,1.75e-05,7.5e-06,1.4615384615159766,1.538461538414201,0.49999999995
7.14286,43.8776,2e-05,7.25e-05,6.25e-05,7.5e-06,2e-05,7.5e-06,1.1351351351105918,1.5714285713836733,0.9090909090247935
7.14286,45.9184,2.25e-05,6.75e-05,4e-05,1e-05,1e-05,1e-05,1.4838709677036421,1.1999999999520001,0.7692307691834319
7.14286,47.9592,7.5e-06,9.5e-05,7.5e-05,1e-05,2.5e-06,2.5e-05,1.8974358973969754,0.99999999998,-0.2857142856816327
7.14286,50.0,2.25e-05,7e-05,6.25e-05,2.5e-06,2.5e-06,2.5e-06,1.8620689654658735,1.8461538460970413,1.599999999872
9.18367,-50.0,2.75e-05,7.5e-06,1.25e-05,5e-06,5e-05,4.5e-05,-1.4782608695137998,-1.1304347825693764,1.3846153845301774
9.18367,-47.9592,3e-05,2.25e-05,3e-05,1.75e-05,6e-05,6.75e-05,-0.9090909090688706,-0.7692307692149902,0.5263157894515236
9.18367,-45.9184,2.5e-05,2.5e-06,1e-05,3.25e-05,5.75e-05,8.25e-05,-1.8333333332722221,-1.5675675675336742,-0.26086956520831744
9.18367,-43.8776,7.5e-06,7.5e-06,2.25e-05,1e-05,5.5e-05,8.5e-05,-1.51999999995136,-1.162790697652785,-0.2857142856816327
9.18367,-41.8367,1.5e-05,1.25e-05,7.5e-06,1.25e-05,6.5e-05,0.0001125,-1.3548387096424557,-1.749999999970833,0.18181818180495865
9.18367,-39.7959,2.25e-05,1.5e-05,3e-05,2e-05,6.75e-05,0.0001,-1.2727272726964187,-1.0769230769065088,0.11764705881799306
9.18367,-37.7551,5e-06,1e-05,3.5e-05,2.75e-05,4.5e-05,0.000115,-1.2727272726809917,-1.0666666666524445,-1.3846153845301774
9.18367,-35.7143,3.25e-05,5e-06,2.75e-05,3.75e-05,4e-05,0.000145,-1.5555555554864198,-1.362318840563915,-0.14285714285306123
9.18367,-33.6735,3e-05,1.75e-05,1e-05,2.75e-05,6.75e-05,0.000145,-1.1764705882076125,-1.741935483848491,0.08695652173610585
9.18367,-31.6327,3e-05,1.5e-05,4.25e-05,1.25e-05,8.5e-05,0.000215,-1.399999999972,-1.3398058252323122,0.8235294117259514
9.18367,-29.5918,2.75e-05,2e-05,1.5e-05,5e-06,9.5e-05,0.000435,-1.3043478260642722,-1.8666666666583707,1.3846153845301774
9.18367,-27.551,2.5e-05,1e-05,5e-05,1.75e-05,7e-05,0.0006925,-1.4999999999625,-1.7306397306350687,0.3529411764539793
9.18367,-25.5102,1.5e-05,2.5e-06,2.5e-06,1.5e-05,0.0009625,0.49008,-1.9896373056953582,-1.9999795952722164,0.0
9.18367,-23.4694,3.25e-05,2.25e-05,1.25e-05,1.25e-05,0.0008,0.530385,-1.8905775075941873,-1.9999057310790418,0.8888888888493827
9.18367,-21.4286,6.5e-05,1.25e-05,3.25e-05,7.5e-06,0.00069,0.540105,-1.9288256227703091,-1.9997593205433728,1.5862068965079665
9.18367,-19.3878,0.0001825,1.5e-05,4.5e-05,3.5e-05,0.0005875,0.5447,-1.9004149377530273,-1.9996695701658505,1.356321839067988
9.18367,-17.3469,0.00036,0.0001325,0.0001425,0.0001025,0.0005225,0.54659,-1.190839694652852,-1.998957442625042,1.1135135135086984
9.18367,-15.3061,0.000775,0.0001975,0.000255,0.00021,0.000585,0.547705,-0.9904153354607275,-1.9981385502591358,1.1472081218250818
9.18367,-13.2653,0.002205,0.0004925,0.0006375,0.00037,0.0006025,0.541975,-0.2009132420087654,-1.9953005137183464,1.4252427184454948
9.18367,-11.2245,0.0061775,0.001525,0.0015875,0.0010125,0.00083,0.530752,0.5902335456470571,-1.9880715220268197,1.4367176634210188
9.18367,-9.18367,0.01919,0.0047,0.0048225,0.0027675,0.00108,0.494055,1.252595155708909,-1.9613331930183182,1.495844244563225
9.18367,-7.14286,0.0003875,8.75e-05,0.0001425,9.75e-05,7.25e-05,0.0008725,0.18749999999765624,-1.4384236453173627,1.1958762886548626
9.18367,-5.10204,0.000445,9.5e-05,6.75e-05,6.75e-05,8.25e-05,0.0003575,0.1408450704209483,-1.364705882346519,1.473170731701568
9.18367,-3.06122,0.00048,0.0001075,6.5e-05,7.75e-05,7.75e-05,0.000285,0.3243243243208181,-1.2571428571356735,1.443946188335627
9.18367,-1.02041,0.0004,0.000105,0.0001125,8.75e-05,0.0001325,0.0001425,-0.23157894736647083,-0.23529411764521338,1.2820512820460224
9.18367,1.02041,0.0005875,0.0001575,9.75e-05,0.000115,7.75e-05,9.75e-05,0.6808510638239927,0.0,1.3451957295335368
9.18367,3.06122,0.0005075,0.0002425,7e-05,7.75e-05,9.5e-05,0.0001275,0.8740740740688945,-0.5822784810067618,1.4700854700804442
9.18367,5.10204,0.0004425,0.00029,7e-05,6.5e-05,6.5e-05,9.25e-05,1.2676056337956756,-0.2769230769196687,1.4876847290581765
9.18367,7.14286,0.00034,0.000695,8.75e-05,7.75e-05,9e-05,7e-05,1.5414012738814231,0.22222222221940044,1.257485029934096
9.18367,9.18367,0.01931,0.492785,0.001065,0.0026225,0.00452,0.00488,1.9636440413830465,-1.2834314550037733,1.5217143508490578
9.18367,11.2245,0.006335,0.529717,0.0009275,0.0008975,0.001445,0.0015975,1.9891181974614072,-0.5306930693065103,1.5036294503970955
9.18367,13.2653,0.002095,0.542412,0.0006175,0.0004075,0.0006175,0.0005925,1.9954514441664695,0.0413223140495184,1.348651348650271
9.18367,15.3061,0.00078,0.546565,0.0006625,0.00018,0.0002475,0.0002225,1.9981895073722642,0.9943502824836287,1.2499999999973956
9.18367,17.3469,0.0003875,0.545543,0.0005825,6e-05,9.5e-05,5.25e-05,1.999303567566768,1.6692913385774193,1.4636871508314473
9.18367,19.3878,9.25e-05,0.54492,0.0005825,6e-05,3.25e-05,5.25e-05,1.9997614470985932,1.6692913385774193,0.4262295081911314
9.18367,21.4286,5.5e-05,0.541575,0.00068,4.25e-05,4.75e-05,2.5e-05,1.9996492021657077,1.8581560283635232,0.25641025640499665
9.18367,23.4694,1.25e-05,0.531115,0.000735,0.0,1.25e-05,2.25e-05,1.9999058606455062,1.8811881188069146,1.99999999968
9.18367,25.5102,3.5e-05,0.489067,0.0010125,2.5e-06,7.5e-06,7.5e-06,1.999938659652049,1.9705882352902542,1.733333333240889
9.18367,27.551,1.5e-05,0.000675,8.25e-05,5.25e-05,2.75e-05,2.25e-05,1.8434163701015136,1.142857142835374,-1.1111111110781893
9.18367,29.5918,3.25e-05,0.000345,9.75e-05,1.25e-05,5.75e-05,3e-05,1.4285714285643303,1.0588235293951556,0.8888888888493827
9.18367,31.6327,4.75e-05,0.0002375,8.5e-05,1.5e-05,2.25e-05,1e-05,1.6538461538334321,1.5789473683878117,1.03999999996672
9.18367,33.6735,2.5e-05,0.0001325,9.5e-05,2.5e-06,3e-05,2.5e-05,1.261538461522935,1.1666666666472223,1.636363636244628
9.18367,35.7143,7.5e-06,0.000155,0.000115,1.25e-05,1.5e-05,2.5e-05,1.6470588235100343,1.2857142856959183,-0.49999999995
9.18367,37.7551,3.25e-05,0.0001225,9e-05,7.5e-06,1.5e-05,1.25e-05,1.5636363636136197,1.5121951219217131,1.2499999999375
9.18367,39.7959,1.75e-05,0.0001,4e-05,1e-05,5e-06,1.75e-05,1.8095238094893424,0.7826086956249528,0.5454545454148759
9.18367,41.8367,3.25e-05,0.000105,3.5e-05,1.25e-05,1.75e-05,0.0,1.4285714285481053,1.9999999998857143,0.8888888888493827
9.18367,43.8776,1.5e-05,7e-05,5.5e-05,7.5e-06,2.75e-05,3e-05,0.8717948717769887,0.5882352941038063,0.6666666666074074
9.18367,45.9184,1.25e-05,9e-05,2.75e-05,2.25e-05,2.75e-05,1e-05,1.0638297872159348,0.9333333332835554,-0.5714285713959183
9.18367,47.9592,3.25e-05,0.0001075,4e-05,1.5e-05,1e-05,1.75e-05,1.6595744680568583,0.7826086956249528,0.736842105232133
9.18367,50.0,1.25e-05,5.25e-05,6.25e-05,2.5e-06,5e-06,1.5e-05,1.6521739129860114,1.2258064515812697,1.3333333331555555
11.2245,-50.0,2e-05,1.25e-05,7.5e-06,1.5e-05,4.75e-05,6.5e-05,-1.1666666666277778,-1.5862068965079665,0.2857142856979592
13.2653,11.2245,0.01927,0.52097,0.0001175,0.0003,0.00084,0.000545,1.993560874647853,-1.290566037731953,1.9386816555951005
13.2653,13.2653,0.0070575,0.538555,9.25e-05,0.0001325,0.0002775,0.000195,1.9979399906278776,-0.7130434782559093,1.926286509039798
13.2653,15.3061,0.0027,0.541157,8e-05,7e-05,0.00011,4.5e-05,1.9991870925070174,0.55999999999104,1.8989169675076538
13.2653,17.3469,0.000915,0.545787,0.0001,1e-05,4.75e-05,5e-05,1.9996519091409504,0.6666666666577777,1.9567567567525257
