x,y,roiCounts,normalizedCounts,flux,normalizedFlux,nPrimary
47.9592,-29.5918,495,0.00495,852,0.00852,600000
47.9592,-27.551,672,0.00672,911,0.00911,600000
47.9592,-25.5102,567,0.00567,884,0.00884,600000
47.9592,-23.4694,492,0.00492,801,0.00801,600000
47.9592,-21.4286,570,0.0057,874,0.008740000000000001,600000
47.9592,-19.3878,570,0.0057,902,0.00902,600000
47.9592,-17.3469,584,0.00584,899,0.00899,600000
47.9592,-15.3061,502,0.00502,859,0.00859,600000
47.9592,-13.2653,573,0.00573,945,0.00945,600000
47.9592,-11.2245,475,0.00475,841,0.00841,600000
47.9592,-9.18367,501,0.00501,839,0.00839,600000
47.9592,-7.14286,506,0.00506,870,0.0087,600000
47.9592,-5.10204,555,0.005549999999999999,867,0.00867,600000
47.9592,-3.06122,525,0.00525,864,0.00864,600000
47.9592,-1.02041,591,0.00591,941,0.00941,600000
47.9592,1.02041,554,0.00554,899,0.00899,600000
47.9592,3.06122,589,0.00589,979,0.00979,600000
47.9592,5.10204,557,0.00557,914,0.00914,600000
47.9592,7.14286,523,0.00523,866,0.008660000000000001,600000
47.9592,9.18367,548,0.00548,850,0.0085,600000
47.9592,11.2245,481,0.00481,902,0.00902,600000
47.9592,13.2653,601,0.00601,882,0.00882,600000
47.9592,15.3061,526,0.00526,839,0.00839,600000
47.9592,17.3469,571,0.00571,843,0.00843,600000
47.9592,19.3878,527,0.00527,956,0.009559999999999999,600000
47.9592,21.4286,515,0.00515,796,0.00796,600000
47.9592,23.4694,554,0.00554,896,0.00896,600000
47.9592,25.5102,559,0.0055899999999999995,908,0.00908,600000
47.9592,27.551,553,0.00553,873,0.00873,600000
47.9592,29.5918,586,0.005860000000000001,842,0.00842,600000
47.9592,31.6327,524,0.00524,852,0.00852,600000
47.9592,33.6735,511,0.00511,859,0.00859,600000
47.9592,35.7143,586,0.005860000000000001,944,0.00944,600000
47.9592,37.7551,494,0.00494,901,0.00901,600000
47.9592,39.7959,448,0.0044800000000000005,799,0.00799,600000
47.9592,41.8367,497,0.00497,810,0.0081,600000
47.9592,43.8776,521,0.00521,872,0.00872,600000
47.9592,45.9184,503,0.00503,847,0.00847,600000
47.9592,47.9592,540,0.0054,821,0.00821,600000
47.9592,50.0,528,0.00528,849,0.00849,600000
50.0,-50.0,580,0.0058,965,0.00965,600000
50.0,-47.9592,546,0.0054600000000000004,887,0.00887,600000
50.0,-45.9184,626,0.00626,919,0.00919,600000
50.0,-43.8776,566,0.00566,835,0.00835,600000
50.0,-41.8367,525,0.00525,839,0.00839,600000
50.0,-39.7959,497,0.00497,853,0.00853,600000
50.0,-37.7551,543,0.00543,854,0.00854,600000
50.0,-35.7143,564,0.00564,890,0.0089,600000
50.0,-33.6735,608,0.00608,937,0.00937,600000
50.0,-31.6327,468,0.00468,795,0.00795,600000
50.0,-29.5918,483,0.00483,877,0.00877,600000
50.0,-27.551,528,0.00528,871,0.008709999999999999,600000
50.0,-25.5102,512,0.0051199999999999996,875,0.008749999999999999,600000
50.0,-23.4694,545,0.00545,872,0.00872,600000
50.0,-21.4286,526,0.00526,850,0.0085,600000
50.0,-19.3878,496,0.00496,840,0.0084,600000
50.0,-17.3469,450,0.0045000000000000005,840,0.0084,600000
50.0,-15.3061,588,0.00588,922,0.009219999999999999,600000
50.0,-13.2653,580,0.0058,902,0.00902,600000
50.0,-11.2245,525,0.00525,892,0.008919999999999999,600000
50.0,-9.18367,585,0.00585,957,0.00957,600000
50.0,-7.14286,509,0.00509,849,0.00849,600000
50.0,-5.10204,538,0.00538,854,0.00854,600000
50.0,-3.06122,497,0.00497,853,0.00853,600000
50.0,-1.02041,473,0.00473,927,0.00927,600000
50.0,1.02041,596,0.00596,873,0.00873,600000
50.0,3.06122,536,0.00536,863,0.00863,600000
50.0,5.10204,513,0.00513,931,0.009309999999999999,600000
50.0,7.14286,510,0.0051,819,0.00819,600000
50.0,9.18367,529,0.00529,858,0.00858,600000
50.0,11.2245,510,0.0051,820,0.0082,600000
50.0,13.2653,549,0.00549,860,0.0086,600000
50.0,15.3061,556,0.00556,888,0.00888,600000
50.0,17.3469,566,0.00566,903,0.00903,600000
50.0,19.3878,569,0.00569,893,0.00893,600000
50.0,21.4286,504,0.00504,889,0.00889,600000
50.0,23.4694,495,0.0049499999999999995,853,0.00853,600000
50.0,25.5102,553,0.00553,868,0.00868,600000
50.0,27.551,554,0.00554,931,0.009309999999999999,600000
50.0,29.5918,545,0.00545,885,0.00885,600000
50.0,31.6327,536,0.00536,840,0.0084,600000
50.0,33.6735,562,0.00562,851,0.00851,600000
50.0,35.7143,521,0.00521,852,0.00852,600000
50.0,37.7551,493,0.00493,874,0.00874,600000
50.0,39.7959,531,0.0053100000000000005,878,0.00878,600000
50.0,41.8367,498,0.00498,862,0.00862,600000
50.0,43.8776,477,0.00477,832,0.008320000000000001,600000
50.0,45.9184,605,0.00605,846,0.00846,600000
50.0,47.9592,549,0.00549,914,0.00914,600000
50.0,50.0,586,0.00586,903,0.00903,600000
