x,y,detectorID,nPrimary_crack,roiCounts_crack,normalizedCounts_crack,flux_crack,normalizedFlux_crack,nPrimary_normal,roiCounts_normal,normalizedCounts_normal,flux_normal,normalizedFlux_normal,roiCounts_abs_diff,roiCounts_rel_diff,roiCounts_sym_rel_diff,normalizedCounts_abs_diff,normalizedCounts_rel_diff,normalizedCounts_sym_rel_diff,flux_abs_diff,flux_rel_diff,flux_sym_rel_diff,normalizedFlux_abs_diff,normalizedFlux_rel_diff,normalizedFlux_sym_rel_diff
35.7143,50.0,1,100000,22,0.00022,70,0.0007,100000,22,0.00022,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
35.7143,50.0,2,100000,28,0.00028,55,0.00055,100000,29,0.00029,56,0.00056,-1,-0.034482758620689655,-0.03508771929824561,-1.0000000000000026e-05,-0.034482758620689745,-0.03508771929824571,-1,-0.017857142857142856,-0.018018018018018018,-9.999999999999918e-06,-0.01785714285714271,-0.018018018018017872
35.7143,50.0,3,100000,26,0.00026,63,0.00063,100000,26,0.00026,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
35.7143,50.0,4,100000,17,0.00017,66,0.00066,100000,17,0.00017,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,1,0.015384615384615385,0.015267175572519083,1.0000000000000026e-05,0.015384615384615425,0.015267175572519125
35.7143,50.0,5,100000,30,0.0003,78,0.00078,100000,30,0.0003,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,2,0.02631578947368421,0.025974025974025976,1.9999999999999944e-05,0.026315789473684136,0.0259740259740259
37.7551,-50.0,0,100000,13,0.00013,63,0.00063,100000,14,0.00014,64,0.00064,-1,-0.07142857142857142,-0.07407407407407407,-9.999999999999999e-06,-0.07142857142857142,-0.07407407407407408,-1,-0.015625,-0.015748031496062992,-1.0000000000000026e-05,-0.015625000000000038,-0.015748031496063034
37.7551,-50.0,1,100000,35,0.00035,87,0.00087,100000,35,0.00035,86,0.00086,0,0.0,0.0,0.0,0.0,0.0,1,0.011627906976744186,0.011560693641618497,1.0000000000000026e-05,0.011627906976744217,0.011560693641618528
37.7551,-50.0,2,100000,41,0.00041,75,0.00075,100000,41,0.00041,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,1,0.013513513513513514,0.013422818791946308,1.0000000000000026e-05,0.013513513513513549,0.013422818791946343
37.7551,-50.0,3,100000,26,0.00026,74,0.00074,100000,26,0.00026,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-50.0,4,100000,29,0.00029,78,0.00078,100000,29,0.00029,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,-1,-0.012658227848101266,-0.012738853503184714,-1.0000000000000026e-05,-0.012658227848101299,-0.012738853503184747
37.7551,-50.0,5,100000,17,0.00017,65,0.00065,100000,17,0.00017,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,-2,-0.029850746268656716,-0.030303030303030304,-2.0000000000000052e-05,-0.029850746268656792,-0.030303030303030384
37.7551,-47.9592,0,100000,25,0.00025,60,0.0006,100000,25,0.00025,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-47.9592,1,100000,23,0.00023,79,0.00079,100000,23,0.00023,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,-1,-0.0125,-0.012578616352201259,-1.0000000000000026e-05,-0.012500000000000032,-0.01257861635220129
37.7551,-47.9592,2,100000,43,0.00043,77,0.00077,100000,43,0.00043,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-47.9592,3,100000,31,0.00031,71,0.00071,100000,31,0.00031,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-47.9592,4,100000,40,0.0004,73,0.00073,100000,40,0.0004,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-47.9592,5,100000,23,0.00023,69,0.00069,100000,23,0.00023,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,1,0.014705882352941176,0.014598540145985401,9.999999999999918e-06,0.014705882352941055,0.01459854014598528
37.7551,-45.9184,0,100000,23,0.00023,70,0.0007,100000,23,0.00023,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,1,0.014492753623188406,0.014388489208633094,1.0000000000000026e-05,0.014492753623188444,0.014388489208633132
37.7551,-45.9184,1,100000,41,0.00041,81,0.00081,100000,41,0.00041,81,0.00081,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-45.9184,2,100000,21,0.00021,77,0.00077,100000,21,0.00021,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-45.9184,3,100000,44,0.00044,88,0.00088,100000,44,0.00044,88,0.00088,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-45.9184,4,100000,20,0.0002,67,0.00067,100000,20,0.0002,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-45.9184,5,100000,13,0.00013,53,0.00053,100000,13,0.00013,53,0.00053,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-43.8776,0,100000,33,0.00033,74,0.00074,100000,33,0.00033,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,-1,-0.013333333333333334,-0.013422818791946308,-1.0000000000000026e-05,-0.013333333333333369,-0.013422818791946343
37.7551,-43.8776,1,100000,23,0.00023,63,0.00063,100000,23,0.00023,62,0.00062,0,0.0,0.0,0.0,0.0,0.0,1,0.016129032258064516,0.016,1.0000000000000026e-05,0.016129032258064557,0.016000000000000042
37.7551,-43.8776,2,100000,29,0.00029,69,0.00069,100000,29,0.00029,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-43.8776,3,100000,23,0.00023,63,0.00063,100000,23,0.00023,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-43.8776,4,100000,15,0.00015,75,0.00075,100000,15,0.00015,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-43.8776,5,100000,23,0.00023,73,0.00073,100000,23,0.00023,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-41.8367,0,100000,25,0.00025,67,0.00067,100000,25,0.00025,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-41.8367,1,100000,24,0.00024,60,0.0006,100000,24,0.00024,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,-1,-0.01639344262295082,-0.01652892561983471,-1.0000000000000026e-05,-0.016393442622950862,-0.016528925619834756
37.7551,-41.8367,2,100000,16,0.00016,73,0.00073,100000,16,0.00016,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-41.8367,3,100000,24,0.00024,57,0.00057,100000,24,0.00024,57,0.00057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-41.8367,4,100000,43,0.00043,75,0.00075,100000,43,0.00043,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-41.8367,5,100000,40,0.0004,67,0.00067,100000,40,0.0004,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-39.7959,0,100000,23,0.00023,69,0.00069,100000,22,0.00022,68,0.00068,1,0.045454545454545456,0.044444444444444446,9.999999999999999e-06,0.04545454545454545,0.04444444444444444,1,0.014705882352941176,0.014598540145985401,9.999999999999918e-06,0.014705882352941055,0.01459854014598528
37.7551,-39.7959,1,100000,38,0.00038,73,0.00073,100000,38,0.00038,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-39.7959,2,100000,34,0.00034,63,0.00063,100000,34,0.00034,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-39.7959,3,100000,23,0.00023,76,0.00076,100000,23,0.00023,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-39.7959,4,100000,35,0.00035,79,0.00079,100000,35,0.00035,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-39.7959,5,100000,23,0.00023,56,0.00056,100000,23,0.00023,56,0.00056,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-37.7551,0,100000,29,0.00029,62,0.00062,100000,30,0.0003,63,0.00063,-1,-0.03333333333333333,-0.03389830508474576,-9.999999999999972e-06,-0.03333333333333324,-0.033898305084745665,-1,-0.015873015873015872,-0.016,-1.0000000000000026e-05,-0.015873015873015914,-0.016000000000000042
37.7551,-37.7551,1,100000,39,0.00039,70,0.0007,100000,39,0.00039,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-37.7551,2,100000,24,0.00024,82,0.00082,100000,24,0.00024,82,0.00082,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-37.7551,3,100000,36,0.00036,65,0.00065,100000,36,0.00036,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-37.7551,4,100000,32,0.00032,64,0.00064,100000,32,0.00032,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-37.7551,5,100000,33,0.00033,77,0.00077,100000,33,0.00033,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-35.7143,0,100000,18,0.00018,67,0.00067,100000,18,0.00018,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,1,0.015151515151515152,0.015037593984962405,1.0000000000000026e-05,0.015151515151515192,0.015037593984962445
37.7551,-35.7143,1,100000,15,0.00015,59,0.00059,100000,15,0.00015,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-35.7143,2,100000,23,0.00023,67,0.00067,100000,23,0.00023,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,1,0.015151515151515152,0.015037593984962405,1.0000000000000026e-05,0.015151515151515192,0.015037593984962445
37.7551,-35.7143,3,100000,30,0.0003,74,0.00074,100000,30,0.0003,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-35.7143,4,100000,20,0.0002,61,0.00061,100000,20,0.0002,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-35.7143,5,100000,48,0.00048,78,0.00078,100000,48,0.00048,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-33.6735,0,100000,23,0.00023,53,0.00053,100000,23,0.00023,54,0.00054,0,0.0,0.0,0.0,0.0,0.0,-1,-0.018518518518518517,-0.018691588785046728,-1.0000000000000026e-05,-0.018518518518518566,-0.01869158878504678
37.7551,-33.6735,1,100000,26,0.00026,79,0.00079,100000,26,0.00026,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-33.6735,2,100000,20,0.0002,60,0.0006,100000,20,0.0002,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,-1,-0.01639344262295082,-0.01652892561983471,-1.0000000000000026e-05,-0.016393442622950862,-0.016528925619834756
37.7551,-33.6735,3,100000,20,0.0002,62,0.00062,100000,19,0.00019,61,0.00061,1,0.05263157894736842,0.05128205128205128,9.999999999999999e-06,0.05263157894736841,0.05128205128205127,1,0.01639344262295082,0.016260162601626018,1.0000000000000026e-05,0.016393442622950862,0.01626016260162606
37.7551,-33.6735,4,100000,29,0.00029,80,0.0008,100000,29,0.00029,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-33.6735,5,100000,45,0.00045,84,0.00084,100000,45,0.00045,84,0.00084,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-31.6327,0,100000,24,0.00024,79,0.00079,100000,24,0.00024,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-31.6327,1,100000,17,0.00017,67,0.00067,100000,17,0.00017,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-31.6327,2,100000,26,0.00026,65,0.00065,100000,26,0.00026,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-31.6327,3,100000,24,0.00024,68,0.00068,100000,25,0.00025,69,0.00069,-1,-0.04,-0.04081632653061224,-9.999999999999999e-06,-0.039999999999999994,-0.04081632653061224,-1,-0.014492753623188406,-0.014598540145985401,-9.999999999999918e-06,-0.014492753623188288,-0.01459854014598528
37.7551,-31.6327,4,100000,14,0.00014,65,0.00065,100000,14,0.00014,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-31.6327,5,100000,43,0.00043,71,0.00071,100000,43,0.00043,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-29.5918,0,100000,30,0.0003,73,0.00073,100000,30,0.0003,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-29.5918,1,100000,20,0.0002,60,0.0006,100000,20,0.0002,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,1,0.01694915254237288,0.01680672268907563,9.999999999999918e-06,0.016949152542372743,0.01680672268907549
37.7551,-29.5918,2,100000,27,0.00027,66,0.00066,100000,27,0.00027,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-29.5918,3,100000,32,0.00032,76,0.00076,100000,32,0.00032,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,1,0.013333333333333334,0.013245033112582781,1.0000000000000026e-05,0.013333333333333369,0.013245033112582816
37.7551,-29.5918,4,100000,27,0.00027,73,0.00073,100000,27,0.00027,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-29.5918,5,100000,16,0.00016,68,0.00068,100000,16,0.00016,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-27.551,0,100000,23,0.00023,70,0.0007,100000,22,0.00022,68,0.00068,1,0.045454545454545456,0.044444444444444446,9.999999999999999e-06,0.04545454545454545,0.04444444444444444,2,0.029411764705882353,0.028985507246376812,1.9999999999999944e-05,0.02941176470588227,0.02898550724637673
37.7551,-27.551,1,100000,35,0.00035,70,0.0007,100000,35,0.00035,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-27.551,2,100000,19,0.00019,66,0.00066,100000,19,0.00019,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-27.551,3,100000,31,0.00031,78,0.00078,100000,31,0.00031,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,-1,-0.012658227848101266,-0.012738853503184714,-1.0000000000000026e-05,-0.012658227848101299,-0.012738853503184747
37.7551,-27.551,4,100000,36,0.00036,61,0.00061,100000,36,0.00036,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-27.551,5,100000,38,0.00038,85,0.00085,100000,38,0.00038,85,0.00085,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-25.5102,0,100000,40,0.0004,80,0.0008,100000,41,0.00041,82,0.00082,-1,-0.024390243902439025,-0.024691358024691357,-9.999999999999972e-06,-0.024390243902438956,-0.02469135802469129,-2,-0.024390243902439025,-0.024691358024691357,-1.9999999999999944e-05,-0.024390243902438956,-0.02469135802469129
37.7551,-25.5102,1,100000,32,0.00032,70,0.0007,100000,32,0.00032,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-25.5102,2,100000,19,0.00019,71,0.00071,100000,19,0.00019,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-25.5102,3,100000,48,0.00048,77,0.00077,100000,48,0.00048,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,1,0.013157894736842105,0.013071895424836602,9.999999999999918e-06,0.013157894736841997,0.013071895424836492
37.7551,-25.5102,4,100000,33,0.00033,66,0.00066,100000,33,0.00033,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-25.5102,5,100000,47,0.00047,77,0.00077,100000,47,0.00047,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-23.4694,0,100000,23,0.00023,71,0.00071,100000,23,0.00023,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-23.4694,1,100000,30,0.0003,63,0.00063,100000,30,0.0003,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015625,-0.015748031496062992,-1.0000000000000026e-05,-0.015625000000000038,-0.015748031496063034
37.7551,-23.4694,2,100000,24,0.00024,62,0.00062,100000,24,0.00024,62,0.00062,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-23.4694,3,100000,26,0.00026,64,0.00064,100000,26,0.00026,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015384615384615385,-0.015503875968992248,-9.999999999999918e-06,-0.015384615384615259,-0.015503875968992121
37.7551,-23.4694,4,100000,15,0.00015,61,0.00061,100000,15,0.00015,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-23.4694,5,100000,36,0.00036,67,0.00067,100000,36,0.00036,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-21.4286,0,100000,23,0.00023,63,0.00063,100000,23,0.00023,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-21.4286,1,100000,33,0.00033,74,0.00074,100000,32,0.00032,74,0.00074,1,0.03125,0.03076923076923077,9.999999999999972e-06,0.03124999999999991,0.030769230769230684,0,0.0,0.0,0.0,0.0,0.0
37.7551,-21.4286,2,100000,42,0.00042,71,0.00071,100000,44,0.00044,73,0.00073,-2,-0.045454545454545456,-0.046511627906976744,-1.9999999999999998e-05,-0.04545454545454545,-0.04651162790697674,-2,-0.0273972602739726,-0.027777777777777776,-1.9999999999999944e-05,-0.02739726027397253,-0.027777777777777703
37.7551,-21.4286,3,100000,26,0.00026,76,0.00076,100000,26,0.00026,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-21.4286,4,100000,37,0.00037,68,0.00068,100000,42,0.00042,69,0.00069,-5,-0.11904761904761904,-0.12658227848101267,-5.000000000000002e-05,-0.1190476190476191,-0.12658227848101272,-1,-0.014492753623188406,-0.014598540145985401,-9.999999999999918e-06,-0.014492753623188288,-0.01459854014598528
37.7551,-21.4286,5,100000,29,0.00029,65,0.00065,100000,29,0.00029,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015151515151515152,-0.015267175572519083,-1.0000000000000026e-05,-0.015151515151515192,-0.015267175572519125
37.7551,-19.3878,0,100000,24,0.00024,67,0.00067,100000,24,0.00024,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-19.3878,1,100000,29,0.00029,81,0.00081,100000,29,0.00029,81,0.00081,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-19.3878,2,100000,33,0.00033,74,0.00074,100000,33,0.00033,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-19.3878,3,100000,36,0.00036,78,0.00078,100000,36,0.00036,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,-1,-0.012658227848101266,-0.012738853503184714,-1.0000000000000026e-05,-0.012658227848101299,-0.012738853503184747
37.7551,-19.3878,4,100000,21,0.00021,67,0.00067,100000,21,0.00021,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,1,0.015151515151515152,0.015037593984962405,1.0000000000000026e-05,0.015151515151515192,0.015037593984962445
37.7551,-19.3878,5,100000,35,0.00035,83,0.00083,100000,35,0.00035,83,0.00083,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-17.3469,0,100000,25,0.00025,80,0.0008,100000,25,0.00025,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-17.3469,1,100000,35,0.00035,70,0.0007,100000,35,0.00035,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-17.3469,2,100000,41,0.00041,82,0.00082,100000,41,0.00041,82,0.00082,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-17.3469,3,100000,38,0.00038,85,0.00085,100000,38,0.00038,85,0.00085,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-17.3469,4,100000,28,0.00028,68,0.00068,100000,28,0.00028,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014492753623188406,-0.014598540145985401,-9.999999999999918e-06,-0.014492753623188288,-0.01459854014598528
37.7551,-17.3469,5,100000,24,0.00024,76,0.00076,100000,24,0.00024,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-15.3061,0,100000,31,0.00031,63,0.00063,100000,31,0.00031,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-15.3061,1,100000,22,0.00022,49,0.00049,100000,22,0.00022,49,0.00049,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-15.3061,2,100000,29,0.00029,76,0.00076,100000,29,0.00029,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-15.3061,3,100000,28,0.00028,64,0.00064,100000,28,0.00028,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-15.3061,4,100000,26,0.00026,78,0.00078,100000,26,0.00026,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-15.3061,5,100000,40,0.0004,71,0.00071,100000,40,0.0004,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-13.2653,0,100000,29,0.00029,60,0.0006,100000,29,0.00029,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-13.2653,1,100000,42,0.00042,78,0.00078,100000,42,0.00042,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-13.2653,2,100000,40,0.0004,70,0.0007,100000,40,0.0004,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-13.2653,3,100000,32,0.00032,75,0.00075,100000,32,0.00032,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-13.2653,4,100000,40,0.0004,77,0.00077,100000,40,0.0004,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-13.2653,5,100000,38,0.00038,82,0.00082,100000,38,0.00038,82,0.00082,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-11.2245,0,100000,27,0.00027,75,0.00075,100000,27,0.00027,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,2,0.0273972602739726,0.02702702702702703,2.0000000000000052e-05,0.027397260273972678,0.027027027027027098
37.7551,-11.2245,1,100000,11,0.00011,68,0.00068,100000,11,0.00011,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-11.2245,2,100000,48,0.00048,69,0.00069,100000,48,0.00048,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-11.2245,3,100000,22,0.00022,63,0.00063,100000,21,0.00021,62,0.00062,1,0.047619047619047616,0.046511627906976744,9.999999999999999e-06,0.04761904761904761,0.04651162790697674,1,0.016129032258064516,0.016,1.0000000000000026e-05,0.016129032258064557,0.016000000000000042
37.7551,-11.2245,4,100000,28,0.00028,78,0.00078,100000,28,0.00028,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-11.2245,5,100000,26,0.00026,66,0.00066,100000,26,0.00026,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,1,0.015384615384615385,0.015267175572519083,1.0000000000000026e-05,0.015384615384615425,0.015267175572519125
37.7551,-9.18367,0,100000,25,0.00025,56,0.00056,100000,24,0.00024,57,0.00057,1,0.041666666666666664,0.04081632653061224,9.999999999999999e-06,0.041666666666666664,0.04081632653061224,-1,-0.017543859649122806,-0.017699115044247787,-1.0000000000000026e-05,-0.017543859649122855,-0.017699115044247836
37.7551,-9.18367,1,100000,17,0.00017,61,0.00061,100000,17,0.00017,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-9.18367,2,100000,28,0.00028,60,0.0006,100000,28,0.00028,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37.7551,-9.18367,3,100000,25,0.00025,55,0.00055,100000,26,0.00026,56,0.00056,-1,-0.038461538461538464,-0.0392156862745098,-9.999999999999972e-06,-0.03846153846153836,-0.03921568627450969,-1,-0.017857142857142856,-0.018018018018018018,-9.999999999999918e-06,-0.01785714285714271,-0.018018018018017872
37.7551,-9.18367,4,100000,17,0.00017,69,0.00069,100000,17,0.00017,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014285714285714285,-0.014388489208633094,-1.0000000000000026e-05,-0.014285714285714323,-0.014388489208633132
37.7551,-9.18367,5,100000,34,0.00034,62,0.00062,100000,34,0.00034,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015873015873015872,-0.016,-1.0000000000000026e-05,-0.015873015873015914,-0.016000000000000042
